,LINK,sector,company_code,company_name
436,http://www.moneycontrol.com/india/stockpricequote/paper/tamilnadunewsprintpapers/TNN,paper,TNN,tamilnadunewsprintpapers
437,http://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC,chemicals,TC,tatachemicals
438,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tatacoffee/TC14,plantationsteacoffee,TC14,tatacoffee
439,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatacommunications/TC17,telecommunicationsservice,TC17,tatacommunications
440,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataelxsi/TE,computerssoftware,TE,tataelxsi
441,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tataglobalbeverage/TT,plantationsteacoffee,TT,tataglobalbeverage
442,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/tatainvestmentcorporation/TIC,financeinvestments,TIC,tatainvestmentcorporation
443,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotors/TM03,autolcvshcvs,TM03,tatamotors
444,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotorsdvr/TMD,autolcvshcvs,TMD,tatamotorsdvr
445,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/tatapowercompany/TPC,powergenerationdistribution,TPC,tatapowercompany
446,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/tataspongeiron/TSI,steelspongeiron,TSI,tataspongeiron
447,http://www.moneycontrol.com/india/stockpricequote/steellarge/tatasteel/TIS,steellarge,TIS,tatasteel
448,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataconsultancyservices/TCS,computerssoftware,TCS,tataconsultancyservices
449,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/techmahindra/TM4,computerssoftware,TM4,techmahindra
450,http://www.moneycontrol.com/india/stockpricequote/electricequipment/technoelectricengineeringcompany/TEE,electricequipment,TEE,technoelectricengineeringcompany
451,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/texmacorailengineering/TRE,infrastructuregeneral,TRE,texmacorailengineering
452,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/thermax/T,infrastructuregeneral,T,thermax
453,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/thomascookindia/TCI,miscellaneous,TCI,thomascookindia
454,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/thyrocaretechnologies/TT16,hospitalsmedicalservices,TT16,thyrocaretechnologies
455,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/tifinancialholdings/TII,miscellaneous,TII,tifinancialholdings
456,http://www.moneycontrol.com/india/stockpricequote/bearings/timkenindia/TI23,bearings,TI23,timkenindia
457,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/titagarhwagons/TW04,infrastructuregeneral,TW04,titagarhwagons
458,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01,miscellaneous,TI01,titancompany
459,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06,pharmaceuticals,TP06,torrentpharmaceuticals
460,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/torrentpower/TP14,powergenerationdistribution,TP14,torrentpower
461,http://www.moneycontrol.com/india/stockpricequote/retail/trent/T04,retail,T04,trent
462,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/trident/AI01,textilesspinningcottonblended,AI01,trident
463,http://www.moneycontrol.com/india/stockpricequote/electricequipment/triveniturbine/TT14,electricequipment,TT14,triveniturbine
464,http://www.moneycontrol.com/india/stockpricequote/domesticappliances/ttkprestige/TTK02,domesticappliances,TTK02,ttkprestige
465,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvtodaynetwork/TVT,mediaentertainment,TVT,tvtodaynetwork
466,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tv18broadcast/IBN,mediaentertainment,IBN,tv18broadcast
467,http://www.moneycontrol.com/india/stockpricequote/auto23wheelers/tvsmotorcompany/TVS,auto23wheelers,TVS,tvsmotorcompany
468,http://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03,tyres,TVS03,tvssrichakra
469,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/ucobank/UCO,bankspublicsector,UCO,ucobank
470,http://www.moneycontrol.com/india/stockpricequote/packaging/uflex/U01,packaging,U01,uflex
471,http://www.moneycontrol.com/india/stockpricequote/financegeneral/ujjivanfinancialservices/UFS01,financegeneral,UFS01,ujjivanfinancialservices
472,http://www.moneycontrol.com/india/stockpricequote/cementmajor/ultratechcement/UTC01,cementmajor,UTC01,ultratechcement
473,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02,pharmaceuticals,UL02,unichemlaboratories
474,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unionbankindia/UBI01,bankspublicsector,UBI01,unionbankindia
475,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U,constructioncontractingcivil,U,unitech
476,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02,breweriesdistilleries,UB02,unitedbreweries
477,http://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04,chemicals,UP04,upl
478,http://www.moneycontrol.com/india/stockpricequote/electricequipment/vguardindustries/VI02,electricequipment,VI02,vguardindustries
479,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/vatechwabag/VTW,infrastructuregeneral,VTW,vatechwabag
480,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/vakrangee/VS,computerssoftwaremediumsmall,VS,vakrangee
481,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vardhmantextiles/VT10,textilesspinningcottonblended,VT10,vardhmantextiles
482,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/varunbeverages/VB05,foodprocessing,VB05,varunbeverages
483,http://www.moneycontrol.com/india/stockpricequote/miningminerals/vedanta/SG,miningminerals,SG,vedanta
484,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/videoconindustries/VLF,consumergoodselectronic,VLF,videoconindustries
485,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/vijayabank/VB03,bankspublicsector,VB03,vijayabank
486,http://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01,chemicals,VO01,vinatiorganics
487,http://www.moneycontrol.com/india/stockpricequote/plastics/vipindustries/VIP,plastics,VIP,vipindustries
488,http://www.moneycontrol.com/india/stockpricequote/diversified/voltas/V,diversified,V,voltas
489,http://www.moneycontrol.com/india/stockpricequote/cigarettes/vstindustries/VST,cigarettes,VST,vstindustries
490,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/wabcoindia/WAB,autoancillaries,WAB,wabcoindia
491,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/welspuncorp/WGS,steeltubespipes,WGS,welspuncorp
492,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/welspunindia/WI03,textilesweaving,WI03,welspunindia
493,http://www.moneycontrol.com/india/stockpricequote/hotels/westlifedevelopment/DIC,hotels,DIC,westlifedevelopment
494,http://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/whirlpoolindia/WI,consumergoodswhitegoods,WI,whirlpoolindia
495,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W,computerssoftware,W,wipro
496,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wockhardt/W05,pharmaceuticals,W05,wockhardt
497,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/wonderlaholidays/WH01,miscellaneous,WH01,wonderlaholidays
498,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/yesbank/YB,banksprivatesector,YB,yesbank
499,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/zeeentertainmententerprises/ZEE,mediaentertainment,ZEE,zeeentertainmententerprises
500,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/zensartechnologies/ZT02,computerssoftware,ZT02,zensartechnologies
